id_municipio,cep,quantidade_vinculos_ativos,ano
2211001,64014042,38,2023
2211001,64040840,16,2023
2211001,64078005,38,2023
2211001,64001280,107,2023
2211001,64001120,13,2023
2211001,64000710,22,2023
2211001,64000160,399,2023
2211001,64028550,13,2023
2211001,64046480,63,2023
2211001,64051130,203,2023
2211001,64045000,73,2023
2211001,64020720,17,2023
2211001,64006010,27,2023
2211001,64078070,65,2023
2211001,64012780,59,2023
2211001,64025501,12,2023
2211001,64022090,68,2023
2211001,64016833,101,2023
2211001,64049200,23,2023
2211001,64006970,21,2023
2211001,64002300,42,2023
2211001,64000120,12,2023
2211001,64032075,18,2023
2211001,64055400,35,2023
2211001,64015310,11,2023
2211001,64012351,54,2023
2211001,64000130,195,2023
2211001,64003600,29,2023
2211001,64078680,15,2023
2211001,64001370,16,2023
2211001,64000515,1556,2023
2211001,64038250,11,2023
2211001,64049370,166,2023
2211001,64078625,12,2023
2211001,64001070,65,2023
2211001,64027140,18,2023
2211001,64000300,11,2023
2211001,64052335,12,2023
2211001,64049110,11,2023
2211001,64056440,11,2023
2211001,64001390,11,2023
2211001,64003160,61,2023
2211001,64051090,42,2023
2211001,64028302,13,2023
2211001,64000310,15,2023
2211001,64076180,79,2023
2211001,64055430,14,2023
2211001,64019630,124,2023
2211001,64008068,21,2023
2211001,64052970,58,2023
2211001,64045840,128,2023
2211001,64049010,26,2023
2211001,64056712,125,2023
2211001,64027464,21,2023
2211001,64091400,11,2023
2211001,64006970,58,2023
2211001,64078820,101,2023
2211001,64010470,142,2023
2211001,64025500,36,2023
2211001,64078005,12,2023
2211001,64052335,68,2023
2211001,64046010,15,2023
2211001,64057310,11,2023
2211001,64016700,34,2023
2211001,64010080,11,2023
2211001,64051152,306,2023
2211001,64033660,19,2023
2211001,64007592,431,2023
2211001,64003600,22,2023
2211001,64078263,41,2023
2211001,64004480,14,2023
2211001,64037045,16,2023
2211001,64016280,27,2023
2211001,64017280,40,2023
2211001,64009470,20,2023
2211001,64045795,46,2023
2211001,64019814,108,2023
2211001,64052335,112,2023
2211001,64000060,14,2023
2211001,64007085,104,2023
2211001,64020200,11,2023
2211001,64048065,34,2023
2211001,64039430,21,2023
2211001,64020338,18,2023
2211001,64038100,12,2023
2211001,64049360,11,2023
2211001,64019625,11,2023
2211001,64003580,45,2023
2211001,64000750,26,2023
2211001,64048900,11,2023
2211001,64022800,30,2023
2211001,64077150,16,2023
2211001,64003700,14,2023
2211001,64009330,40,2023
2211001,64050320,44,2023
2211001,64002250,13,2023
2211001,64003700,32,2023
2211001,64064043,15,2023
2211001,64076410,26,2023
2211001,64063991,29,2023
2211001,64018285,35,2023
2211001,64078650,47,2023
2211001,64015310,15,2023
2211001,64071390,13,2023
2211001,64062310,15,2023
2211001,64062110,34,2023
2211001,64052280,57,2023
2211001,64045340,60,2023
2211001,64091215,17,2023
2211001,64049240,15,2023
2211001,64012780,12,2023
2211001,64049610,26,2023
2211001,64052825,25,2023
2211001,64088530,55,2023
2211001,64003580,12,2023
2211001,64034278,16,2023
2211001,64019600,11,2023
2211001,64049570,91,2023
2211001,64014063,38,2023
2211001,64018130,255,2023
2211001,64001010,933,2023
2211001,64052850,51,2023
2211001,64058720,96,2023
2211001,64057970,19,2023
2211001,64076038,13,2023
2211001,64090095,23,2023
2211001,64080210,12,2023
2211001,64053010,17,2023
2211001,64018550,11,2023
2211001,64030005,62,2023
2211001,64022098,60,2023
2211001,64049010,18,2023
2211001,64052010,14,2023
2211001,64019625,15,2023
2211001,64009180,24,2023
2211001,64053010,29,2023
2211001,64032075,14,2023
2211001,64001490,11,2023
2211001,64019655,24,2023
2211001,64019740,20,2023
2211001,64019650,15,2023
2211001,64028355,12,2023
2211001,64016410,16,2023
2211001,64059990,19,2023
2211001,64048065,14,2023
2211001,64051160,20,2023
2211001,64049375,12,2023
2211001,64027236,25,2023
2211001,64016820,20,2023
2211001,64025535,12,2023
2211001,64052345,16,2023
2211001,64001160,13,2023
2211001,64056270,13,2023
2211001,64001260,31,2023
2211001,64002200,42,2023
2211001,64001120,15,2023
2211001,64001540,16,2023
2211001,64049010,14,2023
2211001,64001490,12,2023
2211001,64000060,170,2023
2211001,64049518,11,2023
2211001,64075535,15,2023
2211001,64022050,37,2023
2211001,64078225,14,2023
2211001,64027335,17,2023
2211001,64049010,70,2023
2211001,64022050,15,2023
2211001,64075535,38,2023
2211001,64049250,16,2023
2211001,64000120,18,2023
2211001,64000090,19,2023
2211001,64052800,11,2023
2211001,64001130,19,2023
2211001,64048900,17,2023
2211001,64001060,20,2023
2211001,64000710,11,2023
2211001,64056030,29,2023
2211001,64049610,11,2023
2211001,64073650,18,2023
2211001,64049375,14,2023
2211001,64052160,18,2023
2211001,64000390,18,2023
2211001,64006700,12,2023
2211001,64049518,20,2023
2211001,64014220,31,2023
2211001,64048212,29,2023
2211001,64055400,20,2023
2211001,64051120,17,2023
2211001,64046902,16,2023
2211001,64022400,14,2023
2211001,64079205,11,2023
2211001,64049440,27,2023
2211001,64045970,14,2023
2211001,64023530,19,2023
2211001,64077370,34,2023
2211001,64049490,13,2023
2211001,64049528,22,2023
2211001,64051160,16,2023
2211001,64002228,19,2023
2211001,64003700,13,2023
2211001,64049526,11,2023
2211001,64056640,12,2023
2211001,64049505,12,2023
2211001,64053030,15,2023
2211001,64027461,11,2023
2211001,64022050,14,2023
2211001,64027468,115,2023
2211001,64032050,19,2023
2211001,64023620,48,2023
2211001,64014405,47,2023
2211001,64063510,23,2023
2211001,64048480,18,2023
2211001,64018500,13,2023
2211001,64049160,11,2023
2211001,64049494,12,2023
2211001,64048100,20,2023
2211001,64001690,19,2023
2211001,64000090,12,2023
2211001,64000200,34,2023
2211001,64049440,13,2023
2211001,64077020,33,2023
2211001,64022145,36,2023
2211001,64049280,13,2023
2211001,64048232,20,2023
2211001,64049514,14,2023
2211001,64001120,26,2023
2211001,64028877,40,2023
2211001,64049140,41,2023
2211001,64019736,29,2023
2211001,64027468,627,2023
2211001,64052005,11,2023
2211001,64001390,22,2023
2211001,64001110,15,2023
2211001,64025196,17,2023
2211001,64016850,13,2023
2211001,64049375,13,2023
2211001,64001210,34,2023
2211001,64015125,11,2023
2211001,64046455,11,2023
2211001,64001280,29,2023
2211001,64001020,11,2023
2211001,64015070,36,2023
2211001,64038030,11,2023
2211001,64049110,20,2023
2211001,64046010,17,2023
2211001,64049110,11,2023
2211001,64048110,19,2023
2211001,64052260,1,2023
2211001,64000200,1,2023
2211001,64017666,1,2023
2211001,64049542,1,2023
2211001,64018215,1,2023
2211001,64036450,1,2023
2211001,64049484,1,2023
2211001,64048110,1,2023
2211001,64025100,1,2023
2211001,64013536,1,2023
2211001,64000921,1,2023
2211001,64018550,1,2023
2211001,64018500,1,2023
2211001,64023224,1,2023
2211001,64073500,1,2023
2211001,64001970,1,2023
2211001,64046410,1,2023
2211001,64019480,1,2023
2211001,64019025,1,2023
2211001,64017280,1,2023
2211001,64076415,1,2023
2211001,64078080,1,2023
2211001,64077120,1,2023
2211001,64022050,1,2023
2211001,64049524,1,2023
2211001,64001120,1,2023
2211001,64077098,1,2023
2211001,64040605,1,2023
2211001,64056495,1,2023
2211001,64006095,1,2023
2211001,64003901,1,2023
2211001,64057365,1,2023
2211001,64001260,1,2023
2211001,64001060,1,2023
2211001,64090095,1,2023
2211001,64022005,1,2023
2211001,64017040,1,2023
2211001,64077202,1,2023
2211001,64002880,1,2023
2211001,64000240,1,2023
2211001,64000200,1,2023
2211001,64057310,1,2023
2211001,64015100,1,2023
2211001,64019400,1,2023
2211001,64003200,1,2023
2211001,64018000,1,2023
2211001,64077262,1,2023
2211001,64076325,1,2023
2211001,64001210,1,2023
2211001,64016370,1,2023
2211001,64095090,1,2023
2211001,64053120,1,2023
2211001,64063018,1,2023
2211001,64016096,1,2023
2211001,64001690,1,2023
2211001,64078650,1,2023
2211001,64039991,1,2023
2211001,64020720,1,2023
2211001,64052435,1,2023
2211001,64025520,1,2023
2211001,64015480,1,2023
2211001,64076410,1,2023
2211001,64075520,1,2023
2211001,64003000,1,2023
2211001,64097028,1,2023
2211001,64039485,1,2023
2211001,64080190,1,2023
2211001,64083190,1,2023
2211001,64051090,1,2023
2211001,64025230,1,2023
2211001,64076375,1,2023
2211001,64002280,1,2023
2211001,64082558,1,2023
2211001,64000120,1,2023
2211001,64057027,1,2023
2211001,64025190,1,2023
2211001,64015465,1,2023
2211001,64004220,1,2023
2211001,64022350,1,2023
2211001,64007250,1,2023
2211001,64053685,1,2023
2211001,64010790,1,2023
2211001,64049410,1,2023
2211001,64001110,1,2023
2211001,64012710,1,2023
2211001,64040598,1,2023
2211001,64000240,1,2023
2211001,64000050,1,2023
2211001,64001130,1,2023
2211001,64019830,1,2023
2211001,64035420,1,2023
2211001,64076440,1,2023
2211001,64039558,1,2023
2211001,64058990,1,2023
2211001,64001390,1,2023
2211001,64034850,1,2023
2211001,64053090,1,2023
2211001,64034280,1,2023
2211001,64040530,1,2023
2211001,64014220,1,2023
2211001,64038030,1,2023
2211001,64002505,1,2023
2211001,64019480,1,2023
2211001,64071520,1,2023
2211001,64016850,1,2023
2211001,64027010,1,2023
2211001,64000120,1,2023
2211001,64091095,1,2023
2211001,64019655,1,2023
2211001,64077750,1,2023
2211001,64062005,1,2023
2211001,64034602,1,2023
2211001,64000710,1,2023
2211001,64022050,1,2023
2211001,64039340,1,2023
2211001,64001010,1,2023
2211001,64084010,1,2023
2211001,       0,1,2023
2211001,64078600,1,2023
2211001,64051090,1,2023
2211001,64000630,1,2023
2211001,64000090,1,2023
2211001,64014325,1,2023
2211001,64048350,1,2023
2211001,64000080,1,2023
2211001,64000110,1,2023
2211001,64027470,1,2023
2211001,64075520,1,2023
2211001,64049375,1,2023
2211001,64000240,1,2023
2211001,64053510,1,2023
2211001,64059040,1,2023
2211001,64027060,1,2023
2211001,64020025,1,2023
2211001,64002232,1,2023
2211001,64078040,1,2023
2211001,64077118,1,2023
2211001,64001160,1,2023
2211001,64022050,1,2023
2211001,64001570,1,2023
2211001,64012430,1,2023
2211001,64077060,1,2023
2211001,64065990,1,2023
2211001,64057022,1,2023
2211001,64002615,1,2023
2211001,64027180,1,2023
2211001,64001330,1,2023
2211001,64076225,1,2023
2211001,64099899,1,2023
2211001,64076410,1,2023
2211001,64003087,1,2023
2211001,64049590,1,2023
2211001,64000200,1,2023
2211001,64082550,1,2023
2211001,64032300,1,2023
2211001,64049010,1,2023
2211001,64049200,1,2023
2211001,64038030,1,2023
2211001,64000200,1,2023
2211001,64071480,1,2023
2211001,64036420,1,2023
2211001,64056675,1,2023
2211001,64048360,1,2023
2211001,64000450,1,2023
2211001,64055030,1,2023
2211001,64090810,1,2023
2211001,64010330,1,2023
2211001,64000090,1,2023
2211001,64049250,1,2023
2211001,64049240,1,2023
2211001,64005780,1,2023
2211001,64018020,1,2023
2211001,64019330,1,2023
2211001,64000010,1,2023
2211001,64003700,1,2023
2211001,64060450,1,2023
2211001,64049494,1,2023
2211001,64049453,1,2023
2211001,64066505,1,2023
2211001,64079125,1,2023
2211001,64032090,1,2023
2211001,64059575,1,2023
2211001,64037395,1,2023
2211001,64073650,1,2023
2211001,64002450,1,2023
2211001,64057105,1,2023
2211001,64063990,1,2023
2211001,64078543,1,2023
2211001,64000180,1,2023
2211001,64056115,1,2023
2211001,64074000,1,2023
2211001,64019750,1,2023
2211001,64053010,1,2023
2211001,64017045,1,2023
2211001,64023380,1,2023
2211001,64012500,1,2023
2211001,64016498,1,2023
2211001,64023420,1,2023
2211001,64019740,1,2023
2211001,64017045,1,2023
2211001,64018230,1,2023
2211001,64012075,1,2023
2211001,64001973,1,2023
2211001,64019750,1,2023
2211001,64035360,1,2023
2211001,64019655,1,2023
2211001,64020075,1,2023
2211001,64019848,1,2023
2211001,64019808,1,2023
2211001,64002600,1,2023
2211001,64019280,1,2023
2211001,64080110,1,2023
2211001,64052850,1,2023
2211001,64000110,1,2023
2211001,64007500,1,2023
2211001,64023630,1,2023
2211001,64009430,1,2023
2211001,64009540,1,2023
2211001,64010395,1,2023
2211001,64029150,1,2023
2211001,64012575,1,2023
2211001,64023530,1,2023
2211001,64080010,1,2023
2211001,64053170,1,2023
2211001,64014080,1,2023
2211001,64058990,1,2023
2211001,64018030,1,2023
2211001,64020720,1,2023
2211001,64066470,1,2023
2211001,64078600,1,2023
2211001,64056650,1,2023
2211001,64076038,1,2023
2211001,64095010,1,2023
2211001,64028350,1,2023
2211001,64012760,1,2023
2211001,64016060,1,2023
2211001,64028745,1,2023
2211001,64039990,1,2023
2211001,64025100,1,2023
2211001,64027618,1,2023
2211001,64038125,1,2023
2211001,64000210,1,2023
2211001,64022135,1,2023
2211001,64046700,1,2023
2211001,64007800,1,2023
2211001,64012780,1,2023
2211001,64056330,1,2023
2211001,64027220,1,2023
2211001,64008300,1,2023
2211001,64057287,1,2023
2211001,64020040,1,2023
2211001,64000300,1,2023
2211001,64000290,1,2023
2211001,64020720,1,2023
2211001,64020410,1,2023
2211001,64049220,1,2023
2211001,64077270,1,2023
2211001,64049532,1,2023
2211001,64000060,1,2023
2211001,64049310,1,2023
2211001,64003901,1,2023
2211001,64077036,1,2023
2211001,64025520,1,2023
2211001,64077235,1,2023
2211001,64002180,1,2023
2211001,64025520,1,2023
2211001,64000130,1,2023
2211001,64082110,1,2023
2211001,64048180,1,2023
2211001,64023280,1,2023
2211001,64003830,1,2023
2211001,64053190,1,2023
2211001,64012100,1,2023
2211001,64005280,1,2023
2211001,64046440,1,2023
2211001,64049280,1,2023
2211001,64000080,1,2023
2211001,64011030,1,2023
2211001,64057310,1,2023
2211001,64057453,1,2023
2211001,64000200,1,2023
2211001,64006180,1,2023
2211001,64048380,1,2023
2211001,64052345,1,2023
2211001,64077090,1,2023
2211001,64085050,1,2023
2211001,64018550,1,2023
2211001,64074000,1,2023
2211001,64019368,1,2023
2211001,64076085,1,2023
2211001,64004215,1,2023
2211001,64012660,1,2023
2211001,64009600,1,2023
2211001,64018730,1,2023
2211001,64052335,1,2023
2211001,64058800,1,2023
2211001,64022140,1,2023
2211001,64057382,1,2023
2211001,64002350,1,2023
2211001,64019350,1,2023
2211001,64000090,1,2023
2211001,64016410,1,2023
2211001,64019368,1,2023
2211001,64002510,1,2023
2211001,64009075,1,2023
2211001,64076410,1,2023
2211001,64000010,1,2023
2211001,64040605,1,2023
2211001,64017575,1,2023
2211001,64001010,1,2023
2211001,64049305,1,2023
2211001,64000010,1,2023
2211001,64078277,1,2023
2211001,64000010,1,2023
2211001,64000200,1,2023
2211001,64002510,1,2023
2211001,64078040,1,2023
2211001,64001120,1,2023
2211001,64001060,1,2023
2211001,64000120,1,2023
2211001,64048400,1,2023
2211001,64001010,1,2023
2211001,64000810,1,2023
2211001,64025060,1,2023
2211001,64000010,1,2023
2211001,64099899,1,2023
2211001,64001040,1,2023
2211001,64058720,1,2023
2211001,64000370,1,2023
2211001,64046010,1,2023
2211001,64018285,1,2023
2211001,64000010,1,2023
2211001,64046410,1,2023
2211001,64006220,1,2023
2211001,64049250,1,2023
2211001,64002620,1,2023
2211001,64015100,1,2023
2211001,64055365,1,2023
2211001,64010790,1,2023
2211001,64030020,1,2023
2211001,64046010,1,2023
2211001,64020310,1,2023
2211001,64001060,1,2023
2211001,64001300,1,2023
2211001,64001050,1,2023
2211001,64009170,1,2023
2211001,64078625,1,2023
2211001,64000080,1,2023
2211001,64022150,1,2023
2211001,64052535,1,2023
2211001,64010075,1,2023
2211001,64006700,1,2023
2211001,64057390,1,2023
2211001,64073020,1,2023
2211001,64049610,1,2023
2211001,64027632,1,2023
2211001,64001010,1,2023
2211001,64049460,1,2023
2211001,64002450,1,2023
2211001,64025180,1,2023
2211001,64049370,1,2023
2211001,64049240,1,2023
2211001,64025100,1,2023
2211001,64045120,1,2023
2211001,64049700,1,2023
2211001,64000450,1,2023
2211001,64057403,1,2023
2211001,64049360,1,2023
2211001,64049220,1,2023
2211001,64000210,1,2023
2211001,64010790,1,2023
2211001,64010840,1,2023
2211001,64049590,1,2023
2211001,64010400,1,2023
2211001,64001090,1,2023
2211001,64027220,1,2023
2211001,64076085,1,2023
2211001,64023260,1,2023
2211001,64037086,1,2023
2211001,64069100,1,2023
2211001,64012450,1,2023
2211001,64038100,1,2023
2211001,64028845,1,2023
2211001,64027460,1,2023
2211001,64019870,1,2023
2211001,64000128,1,2023
2211001,64048400,1,2023
2211001,64000290,1,2023
2211001,64055370,1,2023
2211001,64078860,1,2023
2211001,64052825,1,2023
2211001,64049410,1,2023
2211001,64049526,1,2023
2211001,64049220,1,2023
2211001,64045795,1,2023
2211001,64034634,1,2023
2211001,64049110,1,2023
2211001,64046470,1,2023
2211001,64049375,1,2023
2211001,64049528,1,2023
2211001,64095070,1,2023
2211001,64062410,1,2023
2211001,64049240,1,2023
2211001,64076410,1,2023
2211001,64081000,1,2023
2211001,64073073,1,2023
2211001,64048180,1,2023
2211001,64052800,1,2023
2211001,64053150,1,2023
2211001,64050320,1,2023
2211001,64052410,1,2023
2211001,64048232,1,2023
2211001,64048180,1,2023
2211001,64000710,1,2023
2211001,64049700,1,2023
2211001,64090502,1,2023
2211001,64077018,1,2023
2211001,64049500,1,2023
2211001,64018100,1,2023
2211001,64052410,1,2023
2211001,64049220,1,2023
2211001,64023580,1,2023
2211001,64053500,1,2023
2211001,64017680,1,2023
2211001,64048152,1,2023
2211001,64049240,1,2023
2211001,64049300,1,2023
2211001,64000190,1,2023
2211001,64049375,1,2023
2211001,64091215,1,2023
2211001,64006020,1,2023
2211001,64003087,1,2023
2211001,64018000,1,2023
2211001,64020340,1,2023
2211001,64017090,1,2023
2211001,64048433,1,2023
2211001,64001914,1,2023
2211001,64000650,1,2023
2211001,64078360,1,2023
2211001,64002224,1,2023
2211001,64003485,1,2023
2211001,64048065,1,2023
2211001,64000060,1,2023
2211001,64008100,1,2023
2211001,64058200,1,2023
2211001,64077160,1,2023
2211001,64023320,1,2023
2211001,64001260,1,2023
2211001,64048130,1,2023
2211001,64053150,1,2023
2211001,64001250,1,2023
2211001,64000120,1,2023
2211001,64001450,1,2023
2211001,64049494,1,2023
2211001,64001550,1,2023
2211001,64001260,1,2023
2211001,64001160,1,2023
2211001,64001390,1,2023
2211001,64051090,1,2023
2211001,64051090,1,2023
2211001,64067901,1,2023
2211001,64001450,1,2023
2211001,64016550,1,2023
2211001,64002510,1,2023
2211001,64001280,1,2023
2211001,64049240,1,2023
2211001,64049280,1,2023
2211001,64001370,1,2023
2211001,64001450,1,2023
2211001,64000903,1,2023
2211001,64001450,1,2023
2211001,64049532,1,2023
2211001,64000360,1,2023
2211001,64046150,1,2023
2211001,64000120,1,2023
2211001,64001390,1,2023
2211001,64000290,1,2023
2211001,64001450,1,2023
2211001,64001260,1,2023
2211001,64001260,1,2023
2211001,64049250,1,2023
2211001,64001250,1,2023
2211001,64049440,1,2023
2211001,64048152,1,2023
2211001,64002510,1,2023
2211001,64001450,1,2023
2211001,64020400,1,2023
2211001,64048232,1,2023
2211001,64015030,1,2023
2211001,64049110,1,2023
2211001,64049494,1,2023
2211001,64000710,1,2023
2211001,64019802,1,2023
2211001,64076050,1,2023
2211001,64006015,1,2023
2211001,64001300,1,2023
2211001,64000120,1,2023
2211001,64001390,1,2023
2211001,64001230,1,2023
2211001,64001902,1,2023
2211001,64001490,1,2023
2211001,64040750,1,2023
2211001,64076380,1,2023
2211001,64001480,1,2023
2211001,64052150,1,2023
2211001,64099899,1,2023
2211001,64053120,1,2023
2211001,64049480,1,2023
2211001,64036415,1,2023
2211001,64051090,1,2023
2211001,64017755,1,2023
2211001,64073630,1,2023
2211001,64020340,1,2023
2211001,64049480,1,2023
2211001,64048385,1,2023
2211001,64045500,1,2023
2211001,64049240,1,2023
2211001,64018580,1,2023
2211001,64052320,1,2023
2211001,64001280,1,2023
2211001,64000110,1,2023
2211001,64048385,1,2023
2211001,64012287,1,2023
2211001,64048110,1,2023
2211001,64027220,2,2023
2211001,64039340,2,2023
2211001,64000240,2,2023
2211001,64002160,2,2023
2211001,64023290,2,2023
2211001,64078225,2,2023
2211001,64000360,2,2023
2211001,64053010,2,2023
2211001,64025100,2,2023
2211001,64055400,2,2023
2211001,64001480,2,2023
2211001,64001430,2,2023
2211001,64059480,2,2023
2211001,64010040,2,2023
2211001,64014220,2,2023
2211001,64057375,2,2023
2211001,64022240,2,2023
2211001,64034640,2,2023
2211001,64025520,2,2023
2211001,64045370,2,2023
2211001,64056650,2,2023
2211001,64012000,2,2023
2211001,64017280,2,2023
2211001,64049370,2,2023
2211001,64033110,2,2023
2211001,64001030,2,2023
2211001,64037395,2,2023
2211001,64008090,2,2023
2211001,64012660,2,2023
2211001,64001060,2,2023
2211001,64049453,2,2023
2211001,64002560,2,2023
2211001,64000360,2,2023
2211001,64079080,2,2023
2211001,64016010,2,2023
2211001,64048400,2,2023
2211001,64053040,2,2023
2211001,64049610,2,2023
2211001,64039557,2,2023
2211001,64000160,2,2023
2211001,64016718,2,2023
2211001,64000090,2,2023
2211001,64079160,2,2023
2211001,64010030,2,2023
2211001,64058185,2,2023
2211001,64053765,2,2023
2211001,64034070,2,2023
2211001,64073020,2,2023
2211001,64018280,2,2023
2211001,64076410,2,2023
2211001,64000060,2,2023
2211001,64075500,2,2023
2211001,64016220,2,2023
2211001,64049550,2,2023
2211001,64053550,2,2023
2211001,64017670,2,2023
2211001,64090990,2,2023
2211001,64025100,2,2023
2211001,64049494,2,2023
2211001,64040740,2,2023
2211001,64001090,2,2023
2211001,64046010,2,2023
2211001,64001400,2,2023
2211001,64056065,2,2023
2211001,64058990,2,2023
2211001,64023225,2,2023
2211001,64025196,2,2023
2211001,64023638,2,2023
2211001,64048385,2,2023
2211001,64001280,2,2023
2211001,64035180,2,2023
2211001,64075585,2,2023
2211001,64077362,2,2023
2211001,64049240,2,2023
2211001,64032102,2,2023
2211001,64056640,2,2023
2211001,64056353,2,2023
2211001,64002095,2,2023
2211001,64057475,2,2023
2211001,64048900,2,2023
2211001,64001360,2,2023
2211001,64000250,2,2023
2211001,64048301,2,2023
2211001,64003700,2,2023
2211001,64076410,2,2023
2211001,64000710,2,2023
2211001,64053040,2,2023
2211001,64073650,2,2023
2211001,64028355,2,2023
2211001,64011710,2,2023
2211001,64048400,2,2023
2211001,64060082,2,2023
2211001,64014535,2,2023
2211001,64057390,2,2023
2211001,64008400,2,2023
2211001,64033660,2,2023
2211001,64017815,2,2023
2211001,64019830,2,2023
2211001,64019645,2,2023
2211001,64045500,2,2023
2211001,64027468,2,2023
2211001,64019740,2,2023
2211001,64018550,2,2023
2211001,64053060,2,2023
2211001,64035180,2,2023
2211001,64033660,2,2023
2211001,64015300,2,2023
2211001,64009600,2,2023
2211001,64000100,2,2023
2211001,64051100,2,2023
2211001,64039570,2,2023
2211001,64076410,2,2023
2211001,64002510,2,2023
2211001,64017901,2,2023
2211001,64012760,2,2023
2211001,64053180,2,2023
2211001,64020720,2,2023
2211001,64048110,2,2023
2211001,64055295,2,2023
2211001,64056255,2,2023
2211001,64001020,2,2023
2211001,64022135,2,2023
2211001,64020210,2,2023
2211001,64049440,2,2023
2211001,64077208,2,2023
2211001,64048180,2,2023
2211001,64056440,2,2023
2211001,64049375,2,2023
2211001,64048110,2,2023
2211001,64049610,2,2023
2211001,64000090,2,2023
2211001,64016360,2,2023
2211001,64004275,2,2023
2211001,64048900,2,2023
2211001,64001090,2,2023
2211001,64048400,2,2023
2211001,64000010,2,2023
2211001,64000130,2,2023
2211001,64048110,2,2023
2211001,64040605,2,2023
2211001,64006245,2,2023
2211001,64080010,2,2023
2211001,64017040,2,2023
2211001,64018060,2,2023
2211001,64055305,2,2023
2211001,64090020,2,2023
2211001,64017310,2,2023
2211001,64001160,2,2023
2211001,64017090,2,2023
2211001,64048400,2,2023
2211001,64052345,2,2023
2211001,64025520,2,2023
2211001,64001490,2,2023
2211001,64052335,2,2023
2211001,64040605,2,2023
2211001,64084015,2,2023
2211001,64012780,2,2023
2211001,64048400,2,2023
2211001,64045000,2,2023
2211001,64018520,2,2023
2211001,64000060,2,2023
2211001,64025520,2,2023
2211001,64048110,2,2023
2211001,64017090,2,2023
2211001,64046010,2,2023
2211001,64008010,2,2023
2211001,64048900,2,2023
2211001,64001390,2,2023
2211001,64006700,2,2023
2211001,64045000,2,2023
2211001,64057310,2,2023
2211001,64055295,2,2023
2211001,64025520,2,2023
2211001,64010790,2,2023
2211001,64010040,2,2023
2211001,64002600,2,2023
2211001,64016010,2,2023
2211001,64020480,2,2023
2211001,64050220,2,2023
2211001,64017650,2,2023
2211001,64059310,2,2023
2211001,64052280,2,2023
2211001,64052335,2,2023
2211001,64028787,2,2023
2211001,64000190,2,2023
2211001,64048900,2,2023
2211001,64020290,2,2023
2211001,64034850,2,2023
2211001,64077750,2,2023
2211001,64014058,2,2023
2211001,64049440,2,2023
2211001,64051040,2,2023
2211001,64056495,2,2023
2211001,64052005,2,2023
2211001,64051090,2,2023
2211001,64007600,2,2023
2211001,64049280,2,2023
2211001,64000600,2,2023
2211001,64048190,2,2023
2211001,64000290,2,2023
2211001,64000150,2,2023
2211001,64000710,2,2023
2211001,64000710,2,2023
2211001,64016112,2,2023
2211001,64000710,2,2023
2211001,64001250,2,2023
2211001,64045440,2,2023
2211001,64000590,2,2023
2211001,64000330,2,2023
2211001,64016600,2,2023
2211001,64056490,2,2023
2211001,64049460,2,2023
2211001,64001090,2,2023
2211001,64055420,2,2023
2211001,64049453,2,2023
2211001,64049494,2,2023
2211001,64023265,2,2023
2211001,64049305,2,2023
2211001,64078225,2,2023
2211001,64052850,2,2023
2211001,64000060,2,2023
2211001,64049475,2,2023
2211001,64019630,2,2023
2211001,64000180,2,2023
2211001,64049440,2,2023
2211001,64049375,2,2023
2211001,64049200,2,2023
2211001,64000360,2,2023
2211001,64000710,2,2023
2211001,64049494,2,2023
2211001,64048232,2,2023
2211001,64018680,2,2023
2211001,64005355,2,2023
2211001,64001370,2,2023
2211001,64076410,2,2023
2211001,64052535,2,2023
2211001,64010100,2,2023
2211001,64049494,2,2023
2211001,64049305,2,2023
2211001,64048380,2,2023
2211001,64077374,2,2023
2211001,64057235,2,2023
2211001,64002490,2,2023
2211001,64076410,2,2023
2211001,64052675,2,2023
2211001,64017300,2,2023
2211001,64057248,2,2023
2211001,64049240,2,2023
2211001,64083055,2,2023
2211001,64010270,2,2023
2211001,64049240,2,2023
2211001,64048400,2,2023
2211001,64048301,2,2023
2211001,64000150,3,2023
2211001,64029250,3,2023
2211001,64000300,3,2023
2211001,64000240,3,2023
2211001,64022050,3,2023
2211001,64000010,3,2023
2211001,64051030,3,2023
2211001,64077235,3,2023
2211001,64058730,3,2023
2211001,64010850,3,2023
2211001,64001300,3,2023
2211001,64040840,3,2023
2211001,64002224,3,2023
2211001,64014047,3,2023
2211001,64025501,3,2023
2211001,64050010,3,2023
2211001,64003750,3,2023
2211001,64002620,3,2023
2211001,64048400,3,2023
2211001,64012780,3,2023
2211001,64049250,3,2023
2211001,64014415,3,2023
2211001,64004200,3,2023
2211001,64093040,3,2023
2211001,64000120,3,2023
2211001,64002200,3,2023
2211001,64076225,3,2023
2211001,64002750,3,2023
2211001,64018510,3,2023
2211001,64022050,3,2023
2211001,64027466,3,2023
2211001,64048400,3,2023
2211001,64025100,3,2023
2211001,64018290,3,2023
2211001,64053820,3,2023
2211001,64015090,3,2023
2211001,64052150,3,2023
2211001,64049790,3,2023
2211001,64052535,3,2023
2211001,64001370,3,2023
2211001,64000170,3,2023
2211001,64051005,3,2023
2211001,64000180,3,2023
2211001,64076410,3,2023
2211001,64000060,3,2023
2211001,64035445,3,2023
2211001,64023420,3,2023
2211001,64083190,3,2023
2211001,64078790,3,2023
2211001,64025196,3,2023
